tau(s);Signal(a.u.)
2e-05;-344.946916634079
2.8821841099875e-05;-333.8287244121053
4.15349262193222e-05;-352.81290067548844
5.98556521794168e-05;-337.11268471501614
8.62575048022269e-05;-335.8859036405562
0.000124305004854074;-326.95070929051496
0.000179134954891166;-320.8934319121986
0.000258149960265323;-305.030842317719
0.00037201785673531;-276.7004281928425
0.000536111977657058;-230.60983863851547
0.000772586711588573;-183.52709593336758
0.00111336857186404;-126.76840009144061
0.00160446660319301;-39.90022617417629
0.00231218407436425;59.118697544138016
0.0033320700992494;151.23502729745604
0.00480181974671055;263.0026165913983
0.00691986428649667;387.9442045557923
0.00997216144490535;520.257165830701
0.0143708026293681;589.9610442749819
0.0207096494930656;645.2252922428887
0.0298445113461622;679.4768012882836
0.0430086881861252;737.1895344563997
0.0619794788407286;765.2512605240901
0.0893181345300273;765.7630107337255
0.128715654038085;775.4136381939234
0.185491106387609;777.4448045480445
0.267309759687184;767.9430687259207
0.385217970907489;787.8212241946484
0.555134557315596;779.0173087018579
0.799999999999977;782.3335344128669
