tau(s);Signal(a.u.)
2e-05;-642.3581013547077
2.81411197873058e-05;-628.6477361338968
3.95961311441747e-05;-612.0843864635729
5.57139734821045e-05;-588.3974671746311
7.83926800793341e-05;-562.3389321912941
0.000110302890028024;-512.6935579104272
0.000155202342058232;-462.8071431060125
0.000218378384956556;-401.6987425797145
0.000307270614501041;-305.07334583459135
0.000432346958489643;-162.77700686820947
0.000608336377426719;-24.342406501217514
0.000855963343407048;154.91002401593795
0.00120438834901803;336.61964310244286
0.00169464184000759;544.2972191913833
0.00238445595081169;735.6174462858323
0.0033550630269673;902.8906325331601
0.00472076152679237;1039.623163997684
0.00664237578063844;1142.1001824030388
0.00934619462576226;1221.838921427267
0.0131506191259525;1301.22683872913
0.0185036574050332;1348.0683038810396
0.0260356819769153;1377.2533466712568
0.0366336622628286;1400.865205906622
0.0515456138992982;1402.2244457039185
0.0725275647625183;1406.0007576905482
0.10205034439318;1398.8130029067006
0.143590548295215;1393.2255823470568
0.202039940995028;1396.8871481535662
0.284281509068064;1394.0273662468878
