tau(s);Signal(a.u.)
2e-05;-400.1336367721561
2.81411197873058e-05;-390.64751019944737
3.95961311441747e-05;-393.46813328984575
5.57139734821045e-05;-390.2718344628567
7.83926800793341e-05;-368.8126295545563
0.000110302890028024;-362.7773240645841
0.000155202342058232;-350.6643821527394
0.000218378384956556;-325.88813460607355
0.000307270614501041;-311.79171953921656
0.000432346958489643;-286.71097901723385
0.000608336377426719;-241.9788941474879
0.000855963343407048;-184.72508431839262
0.00120438834901803;-112.29060274580434
0.00169464184000759;-19.341081247158968
0.00238445595081169;85.6000333032408
0.0033550630269673;197.15151642279608
0.00472076152679237;336.60587287772046
0.00664237578063844;449.0930700134112
0.00934619462576226;570.7605728125238
0.0131506191259525;650.5038144928343
0.0185036574050332;722.2274694254628
0.0260356819769153;771.5076174989239
0.0366336622628286;804.6184808441848
0.0515456138992982;829.6810375751435
0.0725275647625183;845.1899969649987
0.10205034439318;869.1927782639026
0.143590548295215;862.1625885775485
0.202039940995028;852.3406171416608
0.284281509068064;860.0506900095609
0.400000000000023;867.2710114526036
