tau(s);Signal(a.u.)
2e-05;-319.66029353630955
2.8821841099875e-05;-348.1848276061323
4.15349262193222e-05;-331.5129252055444
5.98556521794168e-05;-304.10677575398927
8.62575048022269e-05;-316.1155978982253
0.000124305004854074;-304.0976757185902
0.000179134954891166;-281.6406563118961
0.000258149960265323;-273.985468478448
0.00037201785673531;-258.3286438536737
0.000536111977657058;-240.73108077016946
0.000772586711588573;-209.76409325307364
0.00111336857186404;-138.04858639847635
0.00160446660319301;-61.649894810747114
0.00231218407436425;10.175134698908998
0.0033320700992494;110.3926730895849
0.00480181974671055;253.37934886517462
0.00691986428649667;342.1115286781362
0.00997216144490535;465.83953813149645
0.0143708026293681;528.4539510918479
0.0207096494930656;607.961214776387
0.0298445113461622;635.5894276598982
0.0430086881861252;693.99220463392
0.0619794788407286;731.1599848445617
0.0893181345300273;717.7886629099809
0.128715654038085;758.0698172843912
0.185491106387609;756.1048736959068
0.267309759687184;729.7938961524287
0.385217970907489;750.2619714251789
0.555134557315596;728.3152159320553
0.799999999999977;723.2749664668294
