tau(s);Signal(a.u.)
2e-05;-475.16677110975485
2.74764759176652e-05;-441.31303930417266
3.77478364427018e-05;-428.9415878038603
5.1858875948093e-05;-377.71265282831706
7.12449578052482e-05;-301.4903217895021
9.78780183695488e-05;-209.4994106550058
0.000134467150729985;-90.04962129183623
0.000184734171437475;40.48533227786581
0.00025379220063358;185.65428660161936
0.000348665764439991;350.96407708198086
0.000479005323997487;514.4383234087211
0.000658068912462518;658.9302618520677
0.000904070731272026;807.1355145853927
0.00124203388378309;933.4772908655095
0.00170633570483451;1050.2620777705524
0.00234420459506689;1129.732479996565
0.00322052405512177;1205.8585298527062
0.00442443258214074;1249.716895190541
0.00607839076462616;1280.7852936790764
0.00835063787312047;1311.5551587977038
0.0114723050208969;1326.0897159017024
0.0157609256313391;1233.3335190241226
0.0216527346774801;1335.9149212450288
0.0297470421458688;1342.2417558370284
0.0408671943571368;1335.007236746986
0.0561443240788206;1337.8787951029597
0.0771324084232652;1336.4830499840475
0.105966338125668;1333.2691275698126
0.145579076879654;1331.6031357824972
0.199999999999988;1334.3291639127974
