tau(s);Signal(a.u.)
2e-05;-228.89539200260984
2.74764759176652e-05;-219.97794602646587
3.77478364427018e-05;-215.9617449020994
5.1858875948093e-05;-199.7643742469052
7.12449578052482e-05;-196.52071894446402
9.78780183695488e-05;-172.17855541601563
0.000134467150729985;-154.39805664775542
0.000184734171437475;-126.26389235338074
0.00025379220063358;-91.2906700620639
0.000348665764439991;-45.88494342634953
0.000479005323997487;13.233134538954715
0.000658068912462518;88.3042469503804
0.000904070731272026;188.04337502430963
0.00124203388378309;304.02666506555295
0.00170633570483451;441.2105243335409
0.00234420459506689;611.6036245733061
0.00322052405512177;781.0707656780742
0.00442443258214074;964.1316869643126
0.00607839076462616;1146.344957979276
0.00835063787312047;1331.303157298268
0.0114723050208969;1487.858380552866
0.0157609256313391;1620.8487611351575
0.0216527346774801;1719.220202188107
0.0297470421458688;1789.01139121017
0.0408671943571368;1823.4671658097948
0.0561443240788206;1848.997113590945
0.0771324084232652;1860.4719171977017
0.105966338125668;1852.0707852180226
0.145579076879654;1846.6174130010243
0.199999999999988;1847.7162154701966
