tau(s);Signal(a.u.)
2e-05;-330.3008164404156
2.96391636220728e-05;-324.18070908852553
4.39240010108002e-05;-329.536850050753
6.50935326447599e-05;-325.03151079424435
9.64658932398388e-05;-307.1597877898957
0.000142958419684249;-312.2185107997595
0.000211858399608721;-289.5211994364768
0.000313965288535668;-274.3604261887952
0.000465283427927999;-261.6514368156295
0.000689530582549843;-224.0371467570685
0.0010218554879309;-187.99015978642151
0.00151434710024485;-114.01582915715855
0.00224419907423843;-36.420079891695394
0.00332580917809285;71.4267186797872
0.00492871012026427;188.40802051084245
0.00730414228501394;310.16660757817016
0.0108244334152215;440.24537941445953
0.016041357655499;527.4802737412249
0.0237726212135763;586.2960251169267
0.0352300304937374;622.6780868136888
0.0522094319107248;677.386262618814
0.077372194750872;711.953047364426
0.114662357000999;714.3345674901044
0.169924818022257;718.8506539092702
0.25182147424063;720.2201437337452
0.373188893928482;712.0614016885181
0.553050334454332;707.9981235945588
0.819597467706702;704.855746684622
1.21460917247977;692.7315312542579
1.79999999999992;713.7190671907176
