tau(s);Signal(a.u.)
2e-05;-307.04781996126604
2.97470421458702e-05;-302.99758679634937
4.42443258214089e-05;-307.14779589094263
6.58068912462532e-05;-306.9436877030869
9.78780183695495e-05;-296.8182385152019
0.000145579076879662;-280.9167605279869
0.00021652734677481;-281.56385310315204
0.000322052405512186;-271.8530755702627
0.000479005323997494;-242.86416326090858
0.000712449578052483;-213.02829425725133
0.00105966338125673;-170.56428202323394
0.00157609256313397;-132.54672430684752
0.00234420459506693;-42.96845467063255
0.00348665764439993;20.52775792702408
0.00518588759480927;148.61205643058545
0.00771324084232684;275.5200241732522
0.0114723050208972;374.154057304388
0.0170633570483453;472.61133089974777
0.025379220063358;542.2132562600824
0.0377478364427013;587.5539758175357
0.0561443240788225;625.0331738641817
0.0835063787312064;657.2571238932857
0.12420338837831;668.9571808461841
0.184734171437473;684.698801378784
0.274764759176646;665.0284195922538
0.408671943571379;666.4377982696778
0.607839076462625;670.3244678598099
0.904070731272026;678.511716891316
1.34467150729983;693.7716627138938
1.99999999999995;671.50870971388
