tau(s);Signal(a.u.)
2e-05;-315.93307786747033
2.8821841099875e-05;-322.86100468923286
4.15349262193222e-05;-306.4046273363219
5.98556521794168e-05;-280.1811105306542
8.62575048022269e-05;-282.4965213961111
0.000124305004854074;-270.82974895220985
0.000179134954891166;-270.3641965775538
0.000258149960265323;-251.68716185797032
0.00037201785673531;-254.89808948997825
0.000536111977657058;-228.90315477558562
0.000772586711588573;-182.75059808811545
0.00111336857186404;-140.3176756141355
0.00160446660319301;-51.54824919815472
0.00231218407436425;-15.617813685870717
0.0033320700992494;93.50077840863761
0.00480181974671055;208.83784632226775
0.00691986428649667;335.01488654986207
0.00997216144490535;401.55901576421473
0.0143708026293681;474.1373238657257
0.0207096494930656;519.2208647678824
0.0298445113461622;592.5224412157468
0.0430086881861252;636.5605495432027
0.0619794788407286;662.5180144250107
0.0893181345300273;687.3647346413711
0.128715654038085;682.7788169663529
0.185491106387609;685.1377709142031
0.267309759687184;670.4703674057937
0.385217970907489;677.2565290714897
0.555134557315596;682.5385939713508
0.799999999999977;695.1122635908894
