tau(s);Signal(a.u.)
2e-05;-603.5072537580993
2.74764759176652e-05;-578.460486635471
3.77478364427018e-05;-585.6357650438422
5.1858875948093e-05;-565.1697005164385
7.12449578052482e-05;-544.8427830660066
9.78780183695488e-05;-505.24646757315656
0.000134467150729985;-457.4228765193341
0.000184734171437475;-402.7862315654527
0.00025379220063358;-324.3918523071951
0.000348665764439991;-231.12837679575148
0.000479005323997487;-119.85132095480733
0.000658068912462518;14.020650446195113
0.000904070731272026;177.59388480085084
0.00124203388378309;336.92672803595445
0.00170633570483451;529.3444865369082
0.00234420459506689;710.425527938816
0.00322052405512177;865.4121504307412
0.00442443258214074;983.9130477926304
0.00607839076462616;1073.0249941152238
0.00835063787312047;1163.0931069454339
0.0114723050208969;1231.3679455596623
0.0157609256313391;1280.8018359647353
0.0216527346774801;1314.2678940315918
0.0297470421458688;1336.2706254173534
0.0408671943571368;1344.0065961450755
0.0561443240788206;1341.5225485400124
0.0771324084232652;1343.2442507905932
0.105966338125668;1349.5395160966789
0.145579076879654;1349.6411144872063
0.199999999999988;1361.1692266614589
