tau(s);Signal(a.u.)
2e-05;-793.1276543371654
2.81411197873058e-05;-806.5466874695845
3.95961311441747e-05;-816.8417321219866
5.57139734821045e-05;-796.689897038073
7.83926800793341e-05;-788.6293885377586
0.000110302890028024;-758.3761297888165
0.000155202342058232;-718.9147877202815
0.000218378384956556;-655.0385594189033
0.000307270614501041;-563.4180114610675
0.000432346958489643;-462.3341919263219
0.000608336377426719;-343.2895506592255
0.000855963343407048;-129.90613404206835
0.00120438834901803;77.846176695905
0.00169464184000759;350.0125390291699
0.00238445595081169;642.5778965281535
0.0033550630269673;953.9539923728902
0.00472076152679237;1270.229105714171
0.00664237578063844;1553.747612515005
0.00934619462576226;1782.8185535388473
0.0131506191259525;1930.2795840971328
0.0185036574050332;2085.8160843304513
0.0260356819769153;2203.350351538514
0.0366336622628286;2324.540018284326
0.0515456138992982;2313.9765095933476
0.0725275647625183;2368.0736852208897
0.10205034439318;2360.045656786214
0.143590548295215;2372.4384305740973
0.202039940995028;2392.973096070756
0.284281509068064;2347.688178336252
0.400000000000023;2355.5308417512842
