tau(s);Signal(a.u.)
2e-05;-551.6315794586382
2.74764759176652e-05;-545.0170965456784
3.77478364427018e-05;-548.2065242446503
5.1858875948093e-05;-543.3387049356809
7.12449578052482e-05;-523.3308086369306
9.78780183695488e-05;-503.8838874785972
0.000134467150729985;-471.76847485604145
0.000184734171437475;-439.5100637619521
0.00025379220063358;-399.2829524097316
0.000348665764439991;-336.2516277166703
0.000479005323997487;-243.1321075721129
0.000658068912462518;-162.69704224157985
0.000904070731272026;-31.195581195336366
0.00124203388378309;105.52705923904146
0.00170633570483451;265.7986566543267
0.00234420459506689;431.00445977604886
0.00322052405512177;591.8644287966114
0.00442443258214074;735.3900655268556
0.00607839076462616;858.023580796858
0.00835063787312047;944.1792669459527
0.0114723050208969;1033.3110307163458
0.0157609256313391;1078.3390757467541
0.0216527346774801;1123.738062890594
0.0297470421458688;1160.9241513763966
0.0408671943571368;1181.1418410984056
0.0561443240788206;1180.0113714659703
0.0771324084232652;1206.2648658342537
0.105966338125668;1207.6104328667118
0.145579076879654;1202.8446958176926
0.199999999999988;1199.4800934004197
