tau(s);Signal(a.u.)
2e-05;-929.4954157619097
2.81411197873058e-05;-938.1311160587838
3.95961311441747e-05;-917.3094305702525
5.57139734821045e-05;-934.680331256787
7.83926800793341e-05;-871.7506646823962
0.000110302890028024;-843.3901987061921
0.000155202342058232;-826.3404656329066
0.000218378384956556;-722.4039626579231
0.000307270614501041;-639.6186122205677
0.000432346958489643;-515.3371691865626
0.000608336377426719;-345.58232915097466
0.000855963343407048;-94.1057944548138
0.00120438834901803;142.41816572721098
0.00169464184000759;428.72982103352865
0.00238445595081169;777.3795250085193
0.0033550630269673;1120.124623368043
0.00472076152679237;1455.132843512238
0.00664237578063844;1729.232864189774
0.00934619462576226;1937.8057987533364
0.0131506191259525;2150.4738093516153
0.0185036574050332;2258.4549653361682
0.0260356819769153;2359.6454401085716
0.0366336622628286;2457.188434658553
0.0515456138992982;2492.890268475054
0.0725275647625183;2515.3247364529634
0.10205034439318;2512.3481823716616
0.143590548295215;2506.112525293346
0.202039940995028;2532.6900737037104
0.284281509068064;2537.282615123708
0.400000000000023;2528.1282380496264
