tau(s);Signal(a.u.)
2e-05;-989.8019422023051
2.76887120420678e-05;-1017.7864078329352
3.83332387274275e-05;-997.2970724126076
5.30699004381791e-05;-945.3502970055879
7.34718595666975e-05;-936.3908246986005
0.000101717058136877;-854.7393038982949
0.000140820716625912;-790.8969694400053
0.000194957213610626;-718.8046219952716
0.000269905707409426;-607.2407307938464
0.00037366707054851;-477.7432787394332
0.000517317995801036;-231.7650519157225
0.000716193450995726;26.626594539223365
0.000991523711551772;282.97547351033955
0.00137270072660197;611.0800351284754
0.00190041575694095;1040.248007487662
0.00263100323270732;1367.7670891929392
0.00364245454460912;1676.3106595664913
0.00504274375060016;1931.438503984441
0.00698135398061524;2142.3827722617557
0.00966523500164996;2289.6358836979475
0.01338089543898;2428.447675279742
0.0185249880337468;2553.2315572041216
0.0256466529624584;2640.880105262253
0.0355061394360177;2699.33263511113
0.0491559635284701;2735.0895682498594
0.0680532659645098;2729.5525865656323
0.0942153642406783;2748.483163037974
0.130435104519934;2747.5326635879383
0.180579002461473;2753.558754671943
0.249999999999979;2784.6466649639337
