tau(s);Signal(a.u.)
2e-05;-1211.839673560174
2.74764759176652e-05;-1209.6159983763835
3.77478364427018e-05;-1151.7552112455712
5.1858875948093e-05;-1154.6274378502892
7.12449578052482e-05;-1050.8687065429428
9.78780183695488e-05;-984.2374652914333
0.000134467150729985;-891.4515285961314
0.000184734171437475;-779.3358996192926
0.00025379220063358;-631.3952867465463
0.000348665764439991;-414.01518214058154
0.000479005323997487;-156.1775424174673
0.000658068912462518;125.75140967967096
0.000904070731272026;421.5495789283364
0.00124203388378309;778.0726040468167
0.00170633570483451;1130.0178442142737
0.00234420459506689;1421.2013479597977
0.00322052405512177;1744.5345253507971
0.00442443258214074;1956.1447480206987
0.00607839076462616;2190.3964531158567
0.00835063787312047;2355.4733371732755
0.0114723050208969;2431.8287435217003
0.0157609256313391;2521.863825566058
0.0216527346774801;2545.900779071446
0.0297470421458688;2628.6594808242176
0.0408671943571368;2656.1576258922805
0.0561443240788206;2649.549782837025
0.0771324084232652;2672.5297365990273
0.105966338125668;2688.9712571348637
0.145579076879654;2656.0930644972204
0.199999999999988;2652.289405086377
