tau(s);Signal(a.u.)
2e-05;-1313.8157214399673
2.76887120420678e-05;-1261.4583587627567
3.83332387274275e-05;-1212.4758338614106
5.30699004381791e-05;-1112.245319588819
7.34718595666975e-05;-1035.9578035771533
0.000101717058136877;-899.5687044137674
0.000140820716625912;-719.0738482931058
0.000194957213610626;-496.0666261881321
0.000269905707409426;-215.77112030413628
0.00037366707054851;129.76102332760138
0.000517317995801036;485.029149953935
0.000716193450995726;871.6164771461929
0.000991523711551772;1298.173973884076
0.00137270072660197;1686.5368198767012
0.00190041575694095;2036.901461805077
0.00263100323270732;2387.2918230925507
0.00364245454460912;2658.549785198678
0.00504274375060016;2887.02313106817
0.00698135398061524;3054.7801914849197
0.00966523500164996;3223.8767721992062
0.01338089543898;3310.9099943837555
0.0185249880337468;3366.0782539196025
0.0256466529624584;3437.617396612062
0.0355061394360177;3449.3805230896587
0.0491559635284701;3425.087270853709
0.0680532659645098;3440.104280485565
0.0942153642406783;3461.8679557215814
0.130435104519934;3461.493455646456
0.180579002461473;3481.2688685405838
0.249999999999979;3469.2904056347106
