tau(s);Signal(a.u.)
2e-05;-300.1534300410151
2.74764759176652e-05;-297.91655600750335
3.77478364427018e-05;-287.33436826653957
5.1858875948093e-05;-278.4471347430468
7.12449578052482e-05;-262.0056910537286
9.78780183695488e-05;-238.41394237103842
0.000134467150729985;-220.36000282014666
0.000184734171437475;-186.68784360974442
0.00025379220063358;-170.05820515196993
0.000348665764439991;-82.59643600320187
0.000479005323997487;6.531634110888633
0.000658068912462518;130.4646771136681
0.000904070731272026;247.72500250279685
0.00124203388378309;396.57620181088936
0.00170633570483451;556.9914290056207
0.00234420459506689;765.5663125573572
0.00322052405512177;952.336359658861
0.00442443258214074;1154.531188082806
0.00607839076462616;1341.4874667875017
0.00835063787312047;1492.0771313832208
0.0114723050208969;1644.502317377565
0.0157609256313391;1767.7625520715112
0.0216527346774801;1863.157266184611
0.0297470421458688;1935.5730998952863
0.0408671943571368;1973.5718510729698
0.0561443240788206;1987.373335333276
0.0771324084232652;1992.9528560457431
0.105966338125668;2011.9960304498693
0.145579076879654;1994.060145084446
0.199999999999988;1980.4172279286142
