tau(s);Signal(a.u.)
2e-05;-320.8387297156431
2.8821841099875e-05;-307.08641536349296
4.15349262193222e-05;-306.996730453012
5.98556521794168e-05;-303.7167918626361
8.62575048022269e-05;-304.64163355371056
0.000124305004854074;-300.6416219046888
0.000179134954891166;-279.8636360420199
0.000258149960265323;-276.48498780476586
0.00037201785673531;-243.3177044529916
0.000536111977657058;-216.90393890973507
0.000772586711588573;-184.90967127752617
0.00111336857186404;-114.48267095506714
0.00160446660319301;-71.1795484558646
0.00231218407436425;-2.683186683511858
0.0033320700992494;120.80041113864698
0.00480181974671055;204.50134607447285
0.00691986428649667;309.1521061691801
0.00997216144490535;410.6518750931511
0.0143708026293681;505.6354889195889
0.0207096494930656;555.7220155581799
0.0298445113461622;614.3566248279112
0.0430086881861252;651.5247431603784
0.0619794788407286;673.4569710900089
0.0893181345300273;714.2537950062465
0.128715654038085;714.5524458822379
0.185491106387609;713.3543293105959
0.267309759687184;702.927151102464
0.385217970907489;670.5392521093069
0.555134557315596;706.8918909345545
0.799999999999977;705.6806457803156
