tau(s);Signal(a.u.)
2e-05;-603.8875257098343
2.74764759176652e-05;-602.5885036846373
3.77478364427018e-05;-595.7971174604806
5.1858875948093e-05;-573.3730379694111
7.12449578052482e-05;-531.3801369885762
9.78780183695488e-05;-496.25879115531427
0.000134467150729985;-446.5722660536894
0.000184734171437475;-384.525240646056
0.00025379220063358;-310.7867190498109
0.000348665764439991;-213.551052231206
0.000479005323997487;-81.54245274543365
0.000658068912462518;64.43996543447388
0.000904070731272026;226.6453962657597
0.00124203388378309;424.48414292044185
0.00170633570483451;622.1364956401154
0.00234420459506689;805.7119680623002
0.00322052405512177;955.0618910678886
0.00442443258214074;1084.8419872932925
0.00607839076462616;1166.2642498883847
0.00835063787312047;1242.8629880922597
0.0114723050208969;1302.0760782465352
0.0157609256313391;1333.3810789648485
0.0216527346774801;1363.0805649531299
0.0297470421458688;1369.690837047079
0.0408671943571368;1368.9053313629906
0.0561443240788206;1371.17201474664
0.0771324084232652;1365.1327846154693
0.105966338125668;1373.6196974028912
0.145579076879654;1370.5176488298305
0.199999999999988;1365.3779811820018
