tau(s);Signal(a.u.)
2e-05;-367.04760718011835
2.74764759176652e-05;-355.462100522645
3.77478364427018e-05;-340.91375672630363
5.1858875948093e-05;-321.84345037944644
7.12449578052482e-05;-295.346168439323
9.78780183695488e-05;-264.8726805392323
0.000134467150729985;-228.61541746072757
0.000184734171437475;-169.0711431236141
0.00025379220063358;-97.65003581174771
0.000348665764439991;10.66624195417121
0.000479005323997487;129.98874106238563
0.000658068912462518;276.76983198933715
0.000904070731272026;426.8800739653592
0.00124203388378309;615.0258107030412
0.00170633570483451;830.3255033658115
0.00234420459506689;1062.6024645884975
0.00322052405512177;1279.6753006706422
0.00442443258214074;1488.7603463712587
0.00607839076462616;1676.4730468060634
0.00835063787312047;1882.876376328633
0.0114723050208969;2022.0036009879743
0.0157609256313391;2132.157604489996
0.0216527346774801;2151.331641757773
0.0297470421458688;2176.692007509875
0.0408671943571368;2183.4252980515284
0.0561443240788206;2185.728421619786
0.0771324084232652;2205.5103978325405
0.105966338125668;2202.4666833252804
0.145579076879654;2208.222759825851
0.199999999999988;2205.666065820175
