tau(s);Signal(a.u.)
2e-05;-758.8310701720656
2.81411197873058e-05;-782.5766080392439
3.95961311441747e-05;-739.7570426360858
5.57139734821045e-05;-741.9783361609045
7.83926800793341e-05;-731.5794973661139
0.000110302890028024;-710.3680952381889
0.000155202342058232;-658.0497302504319
0.000218378384956556;-601.4415189945389
0.000307270614501041;-555.3728831692284
0.000432346958489643;-447.0201502707245
0.000608336377426719;-328.56811951835687
0.000855963343407048;-186.57182125355877
0.00120438834901803;24.065323745672792
0.00169464184000759;230.09380019541305
0.00238445595081169;529.567400598591
0.0033550630269673;873.9817399660301
0.00472076152679237;1131.9711021163728
0.00664237578063844;1365.5525160291816
0.00934619462576226;1587.819454866595
0.0131506191259525;1799.6650893340798
0.0185036574050332;1912.7811652634098
0.0260356819769153;2018.3992560268405
0.0366336622628286;2105.913054042228
0.0515456138992982;2150.4124634160403
0.0725275647625183;2176.008638965052
0.10205034439318;2193.5242842504513
0.143590548295215;2195.417809195715
0.202039940995028;2194.601463532686
0.284281509068064;2203.8476350605997
0.400000000000023;2172.7593047324426
