tau(s);Signal(a.u.)
2e-05;-255.43237885015876
2.81411197873058e-05;-268.5900537418998
3.95961311441747e-05;-258.5657739334155
5.57139734821045e-05;-258.69292325068756
7.83926800793341e-05;-247.103632538065
0.000110302890028024;-242.6880990133692
0.000155202342058232;-245.69086002008095
0.000218378384956556;-222.4586807992957
0.000307270614501041;-218.54027220730632
0.000432346958489643;-194.72744202614047
0.000608336377426719;-155.92078921085678
0.000855963343407048;-130.71747526067927
0.00120438834901803;-94.89732095026929
0.00169464184000759;-33.93424213633211
0.00238445595081169;41.21786096535048
0.0033550630269673;128.70605260259262
0.00472076152679237;210.9717339872878
0.00664237578063844;308.75215896725103
0.00934619462576226;393.9836121774636
0.0131506191259525;480.4411752200405
0.0185036574050332;538.373574860026
0.0260356819769153;601.8726852179657
0.0366336622628286;651.9145443460588
0.0515456138992982;700.4695954473738
0.0725275647625183;709.7347492743627
0.10205034439318;718.7977923798726
0.143590548295215;717.1542824330419
0.202039940995028;722.5626188455748
0.284281509068064;717.4447544066531
0.400000000000023;721.433318732674
