tau(s);Signal(a.u.)
2e-05;-319.605153661738
2.8821841099875e-05;-331.20624645183875
4.15349262193222e-05;-334.97622373476446
5.98556521794168e-05;-322.17412547780003
8.62575048022269e-05;-338.3231303365628
0.000124305004854074;-297.34840650254745
0.000179134954891166;-267.93858650165123
0.000258149960265323;-306.60970762169234
0.00037201785673531;-259.70860167429987
0.000536111977657058;-232.41131544359308
0.000772586711588573;-198.92081734366724
0.00111336857186404;-151.49590353798388
0.00160446660319301;-77.55855867854312
0.00231218407436425;16.649752094226013
0.0033320700992494;130.833065403815
0.00480181974671055;240.8391184511224
0.00691986428649667;366.87012891998944
0.00997216144490535;459.6132936954607
0.0143708026293681;549.9743667931689
0.0207096494930656;620.7325354533018
0.0298445113461622;662.4083626999932
0.0430086881861252;700.6705726989493
0.0619794788407286;734.2179128449061
0.0893181345300273;767.1612064395516
0.128715654038085;754.4120980530876
0.185491106387609;737.3781373512161
0.267309759687184;760.9060583996932
0.385217970907489;741.0299537925248
0.555134557315596;755.2556692635322
0.799999999999977;751.5577653960612
