tau(s);Signal(a.u.)
2e-05;-317.56963994353913
2.97470421458702e-05;-323.94319649873387
4.42443258214089e-05;-305.20348338963197
6.58068912462532e-05;-319.4198735998893
9.78780183695495e-05;-325.3062346866975
0.000145579076879662;-303.71962549932357
0.00021652734677481;-287.4679135927191
0.000322052405512186;-271.61626269426773
0.000479005323997494;-247.04354866334816
0.000712449578052483;-225.3796634468625
0.00105966338125673;-177.67290217295334
0.00157609256313397;-116.9220374714557
0.00234420459506693;-42.09049682296047
0.00348665764439993;44.7487406129055
0.00518588759480927;159.80420063658892
0.00771324084232684;293.7402414355633
0.0114723050208972;403.4530651117006
0.0170633570483453;501.2332385436091
0.025379220063358;564.7036187964894
0.0377478364427013;624.0250236693685
0.0561443240788225;642.4231052291495
0.0835063787312064;671.9067933786629
0.12420338837831;690.7396364059031
0.184734171437473;692.0760931608385
0.274764759176646;686.2605828530571
0.408671943571379;687.2880288119915
0.607839076462625;702.4628343647138
0.904070731272026;687.9207278798511
1.34467150729983;691.60881581623
1.99999999999995;685.4358785081255
