tau(s);Signal(a.u.)
2e-05;-409.158847771561
2.74764759176652e-05;-396.86056346342895
3.77478364427018e-05;-369.8429869701248
5.1858875948093e-05;-350.94850054630143
7.12449578052482e-05;-300.1176301131792
9.78780183695488e-05;-261.8793654354382
0.000134467150729985;-198.19497927020035
0.000184734171437475;-142.54799995721476
0.00025379220063358;-42.32996049641008
0.000348665764439991;85.96294631237504
0.000479005323997487;242.77195252517478
0.000658068912462518;400.9793934597954
0.000904070731272026;581.4755264936672
0.00124203388378309;792.1627204589076
0.00170633570483451;991.4487428411218
0.00234420459506689;1212.0191850704387
0.00322052405512177;1401.6693110272822
0.00442443258214074;1577.5683443016496
0.00607839076462616;1717.198013355388
0.00835063787312047;1836.2599744836907
0.0114723050208969;1928.580641807161
0.0157609256313391;1978.9286448398607
0.0216527346774801;1997.3691497132863
0.0297470421458688;2000.332598499163
0.0408671943571368;2015.2912465993916
0.0561443240788206;2030.1882868862099
0.0771324084232652;2019.0856410071137
0.105966338125668;2018.2464514699368
0.145579076879654;2024.9504908768433
0.199999999999988;2035.9584580425826
