tau(s);Signal(a.u.)
2e-05;-621.4065900642418
2.85373398459216e-05;-614.9343261595575
4.07189882740812e-05;-607.1927204873134
5.81005803279776e-05;-580.8512397723637
8.29018003032382e-05;-544.9439960429731
0.000118289842454612;-503.3083257666498
0.000168783871722389;-458.20492839167093
0.000240832135392613;-390.51748253952326
0.0003436354246759;-286.99888045268267
0.000490322044853687;-168.59665880367476
0.000699624341396844;-3.6699388911553923
0.000998270879746041;165.3136852399037
0.00142439976768;377.09659827235674
0.00203242901233679;571.427398346916
0.00290000587188829;770.4148772727639
0.00413792265606221;933.8110319046597
0.00590426525460929;1061.8446290149334
0.00842460120556261;1164.0124178176386
0.0120207853834751;1238.2222831125912
0.0171520618851557;1293.3057473025633
0.0244737109537484;1317.1197190070488
0.0349207303388986;1353.0099009743435
0.0498272374674467;1369.3088559877247
0.0710968404595982;1367.6775478830466
0.101445734908341;1372.1979407603626
0.14474957064993;1373.6935379726585
0.206538384509415;1369.6346277037826
0.29470280349864;1365.4285429149934
0.420501702849327;1362.2937879046387
0.6;1369.9545051456948
