tau(s);Signal(a.u.)
2e-05;-696.0268689865013
2.8821841099875e-05;-673.3768021034003
4.15349262193222e-05;-684.6652626986032
5.98556521794168e-05;-673.0370104891991
8.62575048022269e-05;-633.5418758270349
0.000124305004854074;-638.6877106775684
0.000179134954891166;-608.786651357032
0.000258149960265323;-578.068939314112
0.00037201785673531;-520.1400118534073
0.000536111977657058;-446.7698884203712
0.000772586711588573;-320.57521005190085
0.00111336857186404;-228.71093355236033
0.00160446660319301;-54.960210796518105
0.00231218407436425;158.10035948846397
0.0033320700992494;407.34134529482736
0.00480181974671055;679.6531472747678
0.00691986428649667;941.1526244785302
0.00997216144490535;1237.3871724813562
0.0143708026293681;1455.5488963036337
0.0207096494930656;1585.250011477942
0.0298445113461622;1743.6474533537903
0.0430086881861252;1837.2679925099594
0.0619794788407286;1955.7811678066826
0.0893181345300273;2004.7841571817596
0.128715654038085;2015.660028794771
0.185491106387609;2013.1447638251905
0.267309759687184;2007.772764613854
0.385217970907489;1958.167174055583
0.555134557315596;1977.6674329056561
0.799999999999977;1969.1586356972607
