tau(s);Signal(a.u.)
2e-05;-359.6241710456957
2.8821841099875e-05;-358.95742390374005
4.15349262193222e-05;-365.3255995027636
5.98556521794168e-05;-346.2906744277063
8.62575048022269e-05;-352.1789612006189
0.000124305004854074;-319.07534078168345
0.000179134954891166;-330.8870254479678
0.000258149960265323;-313.16136522893385
0.00037201785673531;-298.33836498900826
0.000536111977657058;-259.39879548751014
0.000772586711588573;-213.5245548750198
0.00111336857186404;-154.5139003785978
0.00160446660319301;-66.37590975243185
0.00231218407436425;24.683547343561855
0.0033320700992494;143.31085486622706
0.00480181974671055;262.5629921086118
0.00691986428649667;393.34456603255285
0.00997216144490535;495.47082351443686
0.0143708026293681;588.176221431995
0.0207096494930656;662.7700445176885
0.0298445113461622;719.2693315457793
0.0430086881861252;753.352493843271
0.0619794788407286;772.1789657216315
0.0893181345300273;783.7307179477997
0.128715654038085;796.6788091643789
0.185491106387609;792.4883349904271
0.267309759687184;794.0415231246302
0.385217970907489;787.6479864147874
0.555134557315596;787.7371401652838
0.799999999999977;795.3252583875986
