tau(s);Signal(a.u.)
2e-05;-1204.4152578978037
2.74764759176652e-05;-1182.8992118345973
3.77478364427018e-05;-1089.8887385695261
5.1858875948093e-05;-988.756858590323
7.12449578052482e-05;-866.675959494173
9.78780183695488e-05;-673.991350713692
0.000134467150729985;-465.36551661123525
0.000184734171437475;-200.07137650917386
0.00025379220063358;107.63736991476196
0.000348665764439991;443.6562038099321
0.000479005323997487;797.9777202804898
0.000658068912462518;1204.9949342516234
0.000904070731272026;1548.790520208935
0.00124203388378309;1887.4882070367612
0.00170633570483451;2172.224008471988
0.00234420459506689;2413.247225329456
0.00322052405512177;2625.5651917610494
0.00442443258214074;2772.795566586761
0.00607839076462616;2888.6446839657565
0.00835063787312047;2978.964213674056
0.0114723050208969;3036.6467015694543
0.0157609256313391;3059.763900198115
0.0216527346774801;3091.8024672789616
0.0297470421458688;3099.8541212163755
0.0408671943571368;3087.6811938946576
0.0561443240788206;3097.750757804359
0.0771324084232652;3113.780570665927
0.105966338125668;3100.8190056057256
0.145579076879654;3110.940439747772
0.199999999999988;3094.1537115413257
