tau(s);Signal(a.u.)
2e-05;-845.4972332664569
2.74764759176652e-05;-835.4240947398656
3.77478364427018e-05;-830.1845706554889
5.1858875948093e-05;-802.5657962398267
7.12449578052482e-05;-775.2321902365388
9.78780183695488e-05;-716.1908397263087
0.000134467150729985;-660.2547437731581
0.000184734171437475;-562.0662052107526
0.00025379220063358;-435.4862063392892
0.000348665764439991;-305.6266360100767
0.000479005323997487;-131.38734251383372
0.000658068912462518;95.87484578873654
0.000904070731272026;318.46097870627494
0.00124203388378309;572.827941905472
0.00170633570483451;869.3448905099841
0.00234420459506689;1124.2035257769976
0.00322052405512177;1291.8451640099513
0.00442443258214074;1452.7664399544155
0.00607839076462616;1610.1470721375674
0.00835063787312047;1732.9685241339535
0.0114723050208969;1821.177056309852
0.0157609256313391;1878.2266311713374
0.0216527346774801;1895.9699814272844
0.0297470421458688;1938.4855623786166
0.0408671943571368;1963.910961311432
0.0561443240788206;1949.9374280156135
0.0771324084232652;1950.6937666145795
0.105966338125668;1922.8899168801718
0.145579076879654;1954.296435619777
0.199999999999988;1959.622957783473
