tau(s);Signal(a.u.)
2e-05;-349.5295894409076
2.8821841099875e-05;-340.0503766293074
4.15349262193222e-05;-345.72455683205146
5.98556521794168e-05;-316.1944671411105
8.62575048022269e-05;-329.4998034554068
0.000124305004854074;-333.3701138000314
0.000179134954891166;-314.5058539111707
0.000258149960265323;-296.13921561153023
0.00037201785673531;-256.13972785095325
0.000536111977657058;-235.18037565367138
0.000772586711588573;-195.6793366697475
0.00111336857186404;-144.1275182107381
0.00160446660319301;-42.46228795533051
0.00231218407436425;52.94839462116339
0.0033320700992494;148.1845275542687
0.00480181974671055;289.61920672240393
0.00691986428649667;405.804230221943
0.00997216144490535;494.0055241495148
0.0143708026293681;558.4504279670168
0.0207096494930656;636.9111067010399
0.0298445113461622;674.4938834004026
0.0430086881861252;717.3888840497721
0.0619794788407286;763.3164963795923
0.0893181345300273;757.569573340974
0.128715654038085;764.6330025707596
0.185491106387609;763.4954027154438
0.267309759687184;752.7766089718403
0.385217970907489;771.1021286367321
0.555134557315596;779.8101665515326
0.799999999999977;751.742879649496
