tau(s);Signal(a.u.)
2e-05;-296.79190555400265
2.8821841099875e-05;-309.9458881626399
4.15349262193222e-05;-315.7239361879455
5.98556521794168e-05;-305.0043379688033
8.62575048022269e-05;-305.23688332215016
0.000124305004854074;-309.130287840175
0.000179134954891166;-269.11718917279285
0.000258149960265323;-274.5791636392792
0.00037201785673531;-252.3838714271644
0.000536111977657058;-233.03994371619416
0.000772586711588573;-186.85039618293553
0.00111336857186404;-141.53712479982167
0.00160446660319301;-75.0866208474917
0.00231218407436425;4.556779127918988
0.0033320700992494;126.5710625901726
0.00480181974671055;239.8354524058719
0.00691986428649667;342.4122488939669
0.00997216144490535;436.10649143486296
0.0143708026293681;515.437803865864
0.0207096494930656;573.1016093554911
0.0298445113461622;618.402126069155
0.0430086881861252;661.1099291891055
0.0619794788407286;716.905803217275
0.0893181345300273;706.1678036439841
0.128715654038085;730.940641907703
0.185491106387609;724.0831722605722
0.267309759687184;724.0380784659424
0.385217970907489;739.101295445378
0.555134557315596;711.8253869982459
0.799999999999977;726.8229765008466
