tau(s);Signal(a.u.)
2e-05;-342.23371158631846
2.8821841099875e-05;-338.90177406457923
4.15349262193222e-05;-345.44409022428755
5.98556521794168e-05;-346.99255739935995
8.62575048022269e-05;-318.8108535625283
0.000124305004854074;-314.7012979036887
0.000179134954891166;-325.31930727204724
0.000258149960265323;-299.225696661221
0.00037201785673531;-288.3296906149546
0.000536111977657058;-243.22563656192588
0.000772586711588573;-205.4514700087167
0.00111336857186404;-150.2818743724328
0.00160446660319301;-81.32210632927926
0.00231218407436425;21.638298514483782
0.0033320700992494;116.43015095923856
0.00480181974671055;234.858506455257
0.00691986428649667;357.93472774326915
0.00997216144490535;470.029404791673
0.0143708026293681;556.5207651483535
0.0207096494930656;634.1563357209343
0.0298445113461622;674.6474725860468
0.0430086881861252;710.1478569287505
0.0619794788407286;745.8105285327493
0.0893181345300273;756.3347231050367
0.128715654038085;779.2768311600508
0.185491106387609;771.5739903027742
0.267309759687184;761.2408144130368
0.385217970907489;766.0294135598568
0.555134557315596;773.188193226924
0.799999999999977;774.545574478648
