tau(s);Signal(a.u.)
2e-05;-745.6647263280149
2.8821841099875e-05;-774.2775759205559
4.15349262193222e-05;-758.6510238620833
5.98556521794168e-05;-723.6547331110748
8.62575048022269e-05;-722.4489805138395
0.000124305004854074;-700.6544107689667
0.000179134954891166;-631.312974652733
0.000258149960265323;-608.8002033617935
0.00037201785673531;-529.4277714291396
0.000536111977657058;-425.8249214212976
0.000772586711588573;-305.8960483439291
0.00111336857186404;-82.6979019812975
0.00160446660319301;130.1607287579891
0.00231218407436425;418.6816877559537
0.0033320700992494;710.8392330864905
0.00480181974671055;1007.8020266380757
0.00691986428649667;1311.0023558188084
0.00997216144490535;1506.4009306009755
0.0143708026293681;1727.645030989553
0.0207096494930656;1885.4473457230474
0.0298445113461622;1990.1599814000213
0.0430086881861252;2064.293516423484
0.0619794788407286;2158.541264556384
0.0893181345300273;2152.729407808585
0.128715654038085;2179.234101628582
0.185491106387609;2163.985548287085
0.267309759687184;2152.8714188364797
0.385217970907489;2165.9894699250376
0.555134557315596;2160.0225086199725
0.799999999999977;2165.201234394657
