tau(s);Signal(a.u.)
2e-05;-873.9665918006397
2.8821841099875e-05;-856.617060335376
4.15349262193222e-05;-868.5809974794757
5.98556521794168e-05;-800.1454572764037
8.62575048022269e-05;-832.196371659607
0.000124305004854074;-789.8970933057681
0.000179134954891166;-751.4713734753066
0.000258149960265323;-712.3981783011761
0.00037201785673531;-638.2378375428767
0.000536111977657058;-518.786208149327
0.000772586711588573;-387.4953746135165
0.00111336857186404;-216.33905559534193
0.00160446660319301;42.564050295813836
0.00231218407436425;343.83004814532535
0.0033320700992494;667.1640777639625
0.00480181974671055;1050.6464905139724
0.00691986428649667;1414.0898439442972
0.00997216144490535;1701.7828361121178
0.0143708026293681;1942.1316802764748
0.0207096494930656;2161.1043363621116
0.0298445113461622;2318.5004130803195
0.0430086881861252;2448.457057309176
0.0619794788407286;2557.608804419948
0.0893181345300273;2569.9290574564816
0.128715654038085;2575.8861558946865
0.185491106387609;2530.943440368102
0.267309759687184;2562.1511797556154
0.385217970907489;2593.2207156748123
0.555134557315596;2601.0526023704833
0.799999999999977;2560.381457782136
