tau(s);Signal(a.u.)
2e-05;-627.4103758200782
2.74764759176652e-05;-592.8439278425434
3.77478364427018e-05;-569.2988317844927
5.1858875948093e-05;-544.3322618428131
7.12449578052482e-05;-485.2155017736923
9.78780183695488e-05;-417.17101531746016
0.000134467150729985;-325.2004644286269
0.000184734171437475;-204.64475144946684
0.00025379220063358;-78.53960314948309
0.000348665764439991;85.21882022202982
0.000479005323997487;257.82489350599417
0.000658068912462518;436.1892938387941
0.000904070731272026;634.6613123931099
0.00124203388378309;808.0932295150805
0.00170633570483451;965.8511155687538
0.00234420459506689;1092.058261905248
0.00322052405512177;1207.7432399803085
0.00442443258214074;1306.6657504872978
0.00607839076462616;1368.005179996701
0.00835063787312047;1432.7393570877284
0.0114723050208969;1465.4418661854447
0.0157609256313391;1495.2378745901922
0.0216527346774801;1510.1689981514346
0.0297470421458688;1523.670478857595
0.0408671943571368;1505.9994768449312
0.0561443240788206;1521.994481403351
0.0771324084232652;1515.7823511453944
0.105966338125668;1516.5859532195132
0.145579076879654;1525.9622126558986
0.199999999999988;1526.748132048338
