tau(s);Signal(a.u.)
2e-05;-1067.1285048180641
2.76887120420678e-05;-1053.5530650261428
3.83332387274275e-05;-1041.4366849535506
5.30699004381791e-05;-957.5645741641003
7.34718595666975e-05;-957.9625674585053
0.000101717058136877;-839.1461261858531
0.000140820716625912;-734.7921814417163
0.000194957213610626;-539.9102085153556
0.000269905707409426;-361.2128226160831
0.00037366707054851;-188.56548548972088
0.000517317995801036;125.0117961510692
0.000716193450995726;437.0494357243535
0.000991523711551772;783.4212596016193
0.00137270072660197;1160.5580400052688
0.00190041575694095;1530.9139587813618
0.00263100323270732;1993.6875655978927
0.00364245454460912;2213.840696898358
0.00504274375060016;2387.9580659612475
0.00698135398061524;2559.1750131494164
0.00966523500164996;2681.163448609137
0.01338089543898;2813.3549709093954
0.0185249880337468;2900.7241304678723
0.0256466529624584;2992.201666798383
0.0355061394360177;3023.2442143369194
0.0491559635284701;3025.9763024223644
0.0680532659645098;3003.8676211184543
0.0942153642406783;3005.100844687712
0.130435104519934;3037.665535422843
0.180579002461473;2994.555369932388
0.249999999999979;2984.6033300272125
