tau(s);Signal(a.u.)
2e-05;-861.5965018024701
2.77261846530406e-05;-840.4413764543876
3.84370657707252e-05;-807.4113551163514
5.32856591540097e-05;-751.0580840508304
7.38704012531528e-05;-706.7579756954059
0.000102407219276956;-608.0807367942563
0.000141968073573865;-501.32323779970744
0.000196811651137271;-360.30181127174757
0.00027284180906509;-188.7094922270783
0.000378243118960416;21.801763211717912
0.000524361928001925;251.1429244363233
0.000726927782040288;491.6864667266371
0.00100774669571371;749.933149714758
0.0013970485484425;988.7829984314671
0.00193674130116895;1203.7310742503569
0.00268492234706902;1372.7032069020702
0.00372213263869554;1512.1705933888481
0.00516002684217909;1623.029136676045
0.00715339285204517;1715.2677308505768
0.00991681455557726;1785.2909930231815
0.0137477715768948;1836.0133334909146
0.0190586626654404;1848.7316183029402
0.0264212000151006;1880.2762314877018
0.0366279535186799;1893.7380840421838
0.0507776701360954;1881.6851655850612
0.0703935529222283;1881.0918575998633
0.0975872323352643;1890.913918811472
0.135286081175336;1881.3746640652182
0.18754834338268;1885.100410452997
0.260000000000002;1891.0503802358953
