tau(s);Signal(a.u.)
2e-05;-571.5041358189652
2.8821841099875e-05;-571.6644391917903
4.15349262193222e-05;-567.6562123679488
5.98556521794168e-05;-565.2285155737301
8.62575048022269e-05;-571.7748053253532
0.000124305004854074;-547.737077749104
0.000179134954891166;-527.5116811724145
0.000258149960265323;-512.1098971978063
0.00037201785673531;-459.3143192725489
0.000536111977657058;-402.6800716774071
0.000772586711588573;-309.68486783860305
0.00111336857186404;-220.8507833115567
0.00160446660319301;-94.841318491234
0.00231218407436425;74.74548537256408
0.0033320700992494;319.3353165484337
0.00480181974671055;549.4857376865211
0.00691986428649667;800.4882716941137
0.00997216144490535;1064.4240011150057
0.0143708026293681;1255.971700063493
0.0207096494930656;1410.469595658455
0.0298445113461622;1527.1709735459483
0.0430086881861252;1648.000051082359
0.0619794788407286;1731.9956636731888
0.0893181345300273;1767.5616473077619
0.128715654038085;1784.1154027178738
0.185491106387609;1774.474565164272
0.267309759687184;1788.8648366945622
0.385217970907489;1794.5252455075547
0.555134557315596;1807.209417344061
0.799999999999977;1794.8627174006785
