tau(s);Signal(a.u.)
2e-05;-1034.059891096964
2.76887120420678e-05;-1045.9496245780836
3.83332387274275e-05;-1024.0351274324169
5.30699004381791e-05;-971.3136533075374
7.34718595666975e-05;-897.3254161116649
0.000101717058136877;-831.8851887337962
0.000140820716625912;-760.1197614252907
0.000194957213610626;-627.6148043835885
0.000269905707409426;-505.97676664694495
0.00037366707054851;-285.569055243853
0.000517317995801036;-49.4873557852634
0.000716193450995726;231.07803038730304
0.000991523711551772;614.5880134584053
0.00137270072660197;962.863188673435
0.00190041575694095;1252.808957881456
0.00263100323270732;1601.7195420692628
0.00364245454460912;1939.5926596429458
0.00504274375060016;2200.836764657638
0.00698135398061524;2461.0732297832474
0.00966523500164996;2538.181711578331
0.01338089543898;2656.081136770004
0.0185249880337468;2769.6222732615456
0.0256466529624584;2808.6897196962764
0.0355061394360177;2853.2931524312844
0.0491559635284701;2876.4727832436306
0.0680532659645098;2851.0047770412084
0.0942153642406783;2852.326914007567
0.130435104519934;2866.3832032475857
0.180579002461473;2922.7252779259716
0.249999999999979;2955.1199449717565
