tau(s);Signal(a.u.)
2e-05;-335.2075208712928
2.74764759176652e-05;-325.98858277330555
3.77478364427018e-05;-318.0461356423227
5.1858875948093e-05;-298.98398758776307
7.12449578052482e-05;-278.0433713141425
9.78780183695488e-05;-246.56797123565366
0.000134467150729985;-211.30889658204845
0.000184734171437475;-164.64611300771406
0.00025379220063358;-102.32358371409796
0.000348665764439991;-26.481842374326764
0.000479005323997487;73.65968357400685
0.000658068912462518;208.41504961447052
0.000904070731272026;370.66632405576934
0.00124203388378309;540.6946042084367
0.00170633570483451;745.9875041834248
0.00234420459506689;1012.1359822267201
0.00322052405512177;1194.7189197449693
0.00442443258214074;1422.486369911493
0.00607839076462616;1594.12689142891
0.00835063787312047;1834.276579993465
0.0114723050208969;1949.8045137373317
0.0157609256313391;2056.259629621351
0.0216527346774801;2081.565167429135
0.0297470421458688;2121.1083020554597
0.0408671943571368;2137.755667531179
0.0561443240788206;2175.90895518729
0.0771324084232652;2154.2181709988354
0.105966338125668;2145.7871664047957
0.145579076879654;2144.6229158868837
0.199999999999988;2152.478874159691
