tau(s);Signal(a.u.)
2e-05;-302.54024893868944
2.8821841099875e-05;-304.0479539631541
4.15349262193222e-05;-296.05474882801116
5.98556521794168e-05;-304.38042426958447
8.62575048022269e-05;-293.54439200273
0.000124305004854074;-290.85365254633933
0.000179134954891166;-283.38016942839187
0.000258149960265323;-286.21454122273786
0.00037201785673531;-246.95438774639766
0.000536111977657058;-192.205034069774
0.000772586711588573;-201.8315805369403
0.00111336857186404;-165.50663882872487
0.00160446660319301;-102.33101008152559
0.00231218407436425;-12.59701486663312
0.0033320700992494;83.2223919675641
0.00480181974671055;179.5815112708877
0.00691986428649667;312.10977955669426
0.00997216144490535;381.3575464951348
0.0143708026293681;491.4549486506311
0.0207096494930656;526.421539135808
0.0298445113461622;599.23395340155
0.0430086881861252;613.2688173325081
0.0619794788407286;670.4581666601258
0.0893181345300273;684.3314543612784
0.128715654038085;685.6521758715085
0.185491106387609;673.8109350315179
0.267309759687184;667.1662748027849
0.385217970907489;661.7778126402693
0.555134557315596;675.9257398806213
0.799999999999977;695.1035330980062
