tau(s);Signal(a.u.)
2e-05;-510.49413583185725
2.74764759176652e-05;-518.8386819295122
3.77478364427018e-05;-514.5843984234266
5.1858875948093e-05;-511.3149291090156
7.12449578052482e-05;-497.2528967229186
9.78780183695488e-05;-472.1635607640514
0.000134467150729985;-455.92098940653494
0.000184734171437475;-424.0733021598804
0.00025379220063358;-379.26870088955945
0.000348665764439991;-337.3499157968704
0.000479005323997487;-266.97402850025594
0.000658068912462518;-181.7051014898808
0.000904070731272026;-65.35162534791395
0.00124203388378309;36.411001924202715
0.00170633570483451;177.102807018635
0.00234420459506689;337.77663036351146
0.00322052405512177;498.27446636785635
0.00442443258214074;641.839112632363
0.00607839076462616;775.9520850418752
0.00835063787312047;867.9127850090065
0.0114723050208969;941.6127684255786
0.0157609256313391;997.6064941360761
0.0216527346774801;1045.988389822755
0.0297470421458688;1085.6928735298288
0.0408671943571368;1106.652642757141
0.0561443240788206;1114.6831956703231
0.0771324084232652;1121.234787038709
0.105966338125668;1125.470289307412
0.145579076879654;1132.908529844272
0.199999999999988;1122.6588822590275
