tau(s);Signal(a.u.)
2e-05;-1370.736957003118
2.74764759176652e-05;-1306.5842256362669
3.77478364427018e-05;-1243.238425399474
5.1858875948093e-05;-1118.1564470217775
7.12449578052482e-05;-974.553367736106
9.78780183695488e-05;-780.8430485764219
0.000134467150729985;-541.0509294073576
0.000184734171437475;-268.947046991091
0.00025379220063358;74.08166903176358
0.000348665764439991;448.5397575109997
0.000479005323997487;847.0224811715399
0.000658068912462518;1233.7433880432582
0.000904070731272026;1616.428277346148
0.00124203388378309;1966.5657931601957
0.00170633570483451;2261.1487016386677
0.00234420459506689;2536.088735766992
0.00322052405512177;2740.541313260226
0.00442443258214074;2888.256696059865
0.00607839076462616;3002.2232921445357
0.00835063787312047;3080.4960669570105
0.0114723050208969;3123.139139592992
0.0157609256313391;3124.2664566521785
0.0216527346774801;3160.0936044632167
0.0297470421458688;3141.7055690844973
0.0408671943571368;3144.8770717108055
0.0561443240788206;3170.3588156792107
0.0771324084232652;3158.6783985685865
0.105966338125668;3163.8100288192477
0.145579076879654;3157.7755057599843
0.199999999999988;3145.627005480328
