tau(s);Signal(a.u.)
2e-05;-1057.4147511531132
2.76887120420678e-05;-1005.540100999526
3.83332387274275e-05;-977.2855479853155
5.30699004381791e-05;-955.7087080761504
7.34718595666975e-05;-906.3461432723562
0.000101717058136877;-881.5491976704504
0.000140820716625912;-783.3184551042576
0.000194957213610626;-695.7614089746446
0.000269905707409426;-572.1918235778093
0.00037366707054851;-396.59595034089506
0.000517317995801036;-208.59122316491172
0.000716193450995726;79.25828078043249
0.000991523711551772;445.1673309426711
0.00137270072660197;1003.0677096911922
0.00190041575694095;1292.6439908882173
0.00263100323270732;1600.4736900943994
0.00364245454460912;1831.3634943085992
0.00504274375060016;2043.6162690882525
0.00698135398061524;2228.212486515867
0.00966523500164996;2399.0029644539313
0.01338089543898;2536.7795582395406
0.0185249880337468;2618.4781046702715
0.0256466529624584;2701.6796217945985
0.0355061394360177;2793.799970753032
0.0491559635284701;2862.385583235319
0.0680532659645098;2825.7344604602663
0.0942153642406783;2852.5625697508576
0.130435104519934;2930.1004589563595
0.180579002461473;2906.837787389335
0.249999999999979;2920.3626769656003
