tau(s);Signal(a.u.)
2e-05;-782.091109418283
2.8821841099875e-05;-790.9441814876792
4.15349262193222e-05;-772.3771915975485
5.98556521794168e-05;-740.0460885088944
8.62575048022269e-05;-768.6515403029925
0.000124305004854074;-718.4095550741471
0.000179134954891166;-678.391137217136
0.000258149960265323;-645.6349395383071
0.00037201785673531;-568.5058706905365
0.000536111977657058;-467.34139048540806
0.000772586711588573;-379.16897221604097
0.00111336857186404;-197.47883895914458
0.00160446660319301;17.009574761161907
0.00231218407436425;291.65957531438585
0.0033320700992494;559.4781979770456
0.00480181974671055;903.2179438947894
0.00691986428649667;1219.343722378389
0.00997216144490535;1524.5531623875436
0.0143708026293681;1720.850463643924
0.0207096494930656;1894.781803911818
0.0298445113461622;2040.2688934031464
0.0430086881861252;2139.069705104152
0.0619794788407286;2233.064698803856
0.0893181345300273;2301.5973057511196
0.128715654038085;2280.1272702130664
0.185491106387609;2271.5670017154252
0.267309759687184;2281.591691060655
0.385217970907489;2293.5030692908736
0.555134557315596;2267.14911824449
0.799999999999977;2279.174630535797
