tau(s);Signal(a.u.)
2e-05;-839.7756627760631
2.74764759176652e-05;-812.5824242964042
3.77478364427018e-05;-800.3022722849375
5.1858875948093e-05;-783.5668089548217
7.12449578052482e-05;-756.9401631844778
9.78780183695488e-05;-680.6494027072463
0.000134467150729985;-623.4053525632607
0.000184734171437475;-522.8108785815926
0.00025379220063358;-411.98745561308476
0.000348665764439991;-280.4552514661575
0.000479005323997487;-40.091187880774015
0.000658068912462518;133.68466837917987
0.000904070731272026;392.6580211191002
0.00124203388378309;622.7889372322082
0.00170633570483451;842.4859424943104
0.00234420459506689;1096.8241909024982
0.00322052405512177;1261.1767377834378
0.00442443258214074;1405.8234436130872
0.00607839076462616;1551.8875806967756
0.00835063787312047;1656.870991128497
0.0114723050208969;1724.3876937744853
0.0157609256313391;1791.834285627261
0.0216527346774801;1850.3742768958882
0.0297470421458688;1867.4097312208462
0.0408671943571368;1867.4329090768626
0.0561443240788206;1858.071093361397
0.0771324084232652;1866.5762189013988
0.105966338125668;1886.6389557560547
0.145579076879654;1892.7081299393478
0.199999999999988;1903.6224944452872
