tau(s);Signal(a.u.)
2e-05;-610.6383830302731
2.85373398459216e-05;-581.2178341348383
4.07189882740812e-05;-588.3474287114345
5.81005803279776e-05;-565.9069774462956
8.29018003032382e-05;-546.2732791046025
0.000118289842454612;-504.8087355270725
0.000168783871722389;-462.71174344085364
0.000240832135392613;-391.79643685398304
0.0003436354246759;-307.9928809388124
0.000490322044853687;-179.79115809096055
0.000699624341396844;-30.362461909325926
0.000998270879746041;121.41958025097053
0.00142439976768;329.36985001684616
0.00203242901233679;525.894610413156
0.00290000587188829;710.8417927273169
0.00413792265606221;879.1536229298695
0.00590426525460929;999.41306192738
0.00842460120556261;1108.9924035314866
0.0120207853834751;1187.606365451108
0.0171520618851557;1245.738833713612
0.0244737109537484;1297.0307693277593
0.0349207303388986;1307.0746051280034
0.0498272374674467;1330.8586953214367
0.0710968404595982;1322.5496167200774
0.101445734908341;1325.3719657725476
0.14474957064993;1325.5656728366791
0.206538384509415;1312.5389374305823
0.29470280349864;1328.1346602461201
0.420501702849327;1321.7607423420377
0.6;1330.3596031858403
