tau(s);Signal(a.u.)
2e-05;-691.0717265138638
2.6827529769963e-05;-661.4535508189022
3.59858176779126e-05;-600.22702255479
4.8270529752533e-05;-531.1959565362438
6.47489536973982e-05;-434.2204116504404
8.68527241445453e-05;-324.1994689950033
0.000116502202129509;-192.3548402715638
0.000156273314794782;-35.51227899705182
0.000209621350245391;149.33238112971353
0.000281181150706403;349.2698857316687
0.000377169784566424;556.0804842254609
0.000505926681189313;755.7139722955835
0.000678638155051244;951.5599320025121
0.000910309265383501;1131.3015584520142
0.00122106744584745;1289.2038785058642
0.00163791116273026;1430.063953651371
0.00219705552393504;1546.502600465994
0.00294707862373144;1636.371262336851
0.00395314197562884;1707.1687010504081
0.00530265170180366;1762.765814204662
0.00711285231949413;1805.8203143234823
0.00954101286752895;1833.4017030013126
0.0127980903369617;1851.033220739043
0.0171670574756757;1856.8673343530095
0.0230274872745678;1859.999425133205
0.0308885300192956;1859.655359633689
0.0414331479321525;1866.4605647687285
0.055577450480655;1851.5870397301542
0.0745502853654209;1858.1550887011051
0.100000000000003;1854.4414611109244
