tau(s);Signal(a.u.)
2e-05;-371.1922990991802
2.81411197873058e-05;-371.8389434316073
3.95961311441747e-05;-375.28792780963965
5.57139734821045e-05;-373.18956820278703
7.83926800793341e-05;-367.53105537821847
0.000110302890028024;-349.1437034798169
0.000155202342058232;-334.5781102061878
0.000218378384956556;-334.0421583968099
0.000307270614501041;-308.90300519627647
0.000432346958489643;-287.6919800281795
0.000608336377426719;-240.5471845131986
0.000855963343407048;-200.4451335643369
0.00120438834901803;-143.94328855561707
0.00169464184000759;-47.76379654890857
0.00238445595081169;57.767562856902046
0.0033550630269673;170.80124713957986
0.00472076152679237;298.3702956457843
0.00664237578063844;414.7032398124805
0.00934619462576226;521.7243203906306
0.0131506191259525;614.166088574381
0.0185036574050332;677.48125174802
0.0260356819769153;725.0168004666452
0.0366336622628286;768.1731295567953
0.0515456138992982;802.0558146419455
0.0725275647625183;814.9285686525325
0.10205034439318;829.3393797844554
0.143590548295215;823.7673943198191
0.202039940995028;810.9899427024734
0.284281509068064;835.0285768437267
0.400000000000023;824.0256152211847
