tau(s);Signal(a.u.)
2e-05;-1711.1733090151592
2.78633379537512e-05;-1613.1736752748047
3.88182800962476e-05;-1515.3803744396816
5.4080342855256e-05;-1335.0466040980616
7.53429434815367e-05;-1123.9739847496392
0.000104965294832822;-881.6410655700006
0.000146234174167102;-523.5545686220323
0.000203728610760284;-133.873358250612
0.000283827956623101;372.2352241311062
0.000395419713805605;852.8167396114644
0.000550885655967058;1425.983280189123
0.000767475660304203;1948.8713261365124
0.00106922168471672;2473.24030460565
0.00148960425743706;2944.3443429129206
0.00207526734211577;3306.5380835812357
0.00289119376488773;3614.8262640460794
0.00402791544804225;3852.477588256855
0.00561155846889682;4024.0269448299705
0.00781783750330534;4157.2520569041835
0.0108915524211054;4262.742475284498
0.0151737502975128;4343.49610668971
0.0211395666282716;4364.417435455728
0.0294509444579686;4385.532391896245
0.0410300809244768;4391.366199974293
0.0571617505534228;4377.193825032108
0.0796358586849022;4392.553576695237
0.11094604218873;4373.646379286962
0.154566353406786;4375.555945566846
0.215336727062612;4373.938049366293
0.300000000000011;4366.483221542102
