tau(s);Signal(a.u.)
2e-05;-542.2502400415458
2.74764759176652e-05;-554.1751558647694
3.77478364427018e-05;-525.4344576835376
5.1858875948093e-05;-516.9112919126317
7.12449578052482e-05;-521.1792275651458
9.78780183695488e-05;-491.27782159003846
0.000134467150729985;-458.43416328921154
0.000184734171437475;-412.9507720339471
0.00025379220063358;-362.18192362300454
0.000348665764439991;-299.5399331816252
0.000479005323997487;-196.2171818107473
0.000658068912462518;-91.89992812934459
0.000904070731272026;55.154248871824144
0.00124203388378309;210.53041955562196
0.00170633570483451;376.5038171332959
0.00234420459506689;541.5336565484238
0.00322052405512177;704.4861887904289
0.00442443258214074;835.1529666679047
0.00607839076462616;950.4465096508684
0.00835063787312047;1026.8034622454759
0.0114723050208969;1097.8681126248234
0.0157609256313391;1158.395622910563
0.0216527346774801;1193.2300797516828
0.0297470421458688;1230.4464270146784
0.0408671943571368;1263.3539274872
0.0561443240788206;1269.0729342034422
0.0771324084232652;1266.2833645132982
0.105966338125668;1261.9868067354973
0.145579076879654;1248.1033987590806
0.199999999999988;1260.4616998362799
