tau(s);Signal(a.u.)
2e-05;-702.7909792732524
2.73768316691172e-05;-662.509248056679
3.74745456119589e-05;-619.5578764183377
5.12967163547627e-05;-550.1019210212485
7.02170784411395e-05;-471.69234785119585
9.61160568390137e-05;-366.3747814640483
0.000131567655439049;-237.87108360030896
0.000180095277802763;-66.84532767728525
0.000246521905240457;110.05876832802488
0.000337449435125902;304.7620560475495
0.000461914819114026;522.0545204526852
0.00063228821241777;728.6243523791445
0.000865502397886416;937.1019324621409
0.00118473567280768;1109.3235302039845
0.00162171545434271;1260.9621058973917
0.00221987155043732;1391.6520373307133
0.00303865248816924;1497.8824153874382
0.00415943388347767;1581.2871216941642
0.00569360606333953;1641.8725548517602
0.00779364473931557;1695.9230798225844
0.0106682650058572;1720.9524157583119
0.0146031647633442;1743.8836294667792
0.019989419178123;1754.1777464339652
0.0273623482001448;1762.9969893308844
0.0374547200373568;1763.4653532512857
0.0512695782838313;1761.214224949977
0.0701799307211539;1766.6238617909898
0.0960652074951668;1763.833286496762
0.1314980507427;1755.5513431619017
0.179999999999996;1764.3648852283732
