tau(s);Signal(a.u.)
2e-05;-323.9119131258699
2.97470421458702e-05;-333.73541713205947
4.42443258214089e-05;-339.07775878069333
6.58068912462532e-05;-321.944973367326
9.78780183695495e-05;-319.4041058206265
0.000145579076879662;-311.21519913479625
0.00021652734677481;-293.99501250067027
0.000322052405512186;-285.5741418229544
0.000479005323997494;-263.18764328061127
0.000712449578052483;-222.0703469533301
0.00105966338125673;-178.14826650387647
0.00157609256313397;-118.48651841779898
0.00234420459506693;-31.353014986504114
0.00348665764439993;83.36936054728324
0.00518588759480927;188.70288589275557
0.00771324084232684;322.72494705581397
0.0114723050208972;428.0905869176793
0.0170633570483453;527.1532719221622
0.025379220063358;595.5825315493615
0.0377478364427013;637.024591782025
0.0561443240788225;671.4079070685539
0.0835063787312064;723.1849419608169
0.12420338837831;715.3699396219117
0.184734171437473;703.922149437465
0.274764759176646;705.826895660701
0.408671943571379;714.9013803957976
0.607839076462625;703.2328234626696
0.904070731272026;712.8289549724816
1.34467150729983;725.1604646640092
1.99999999999995;713.4165402694539
