tau(s);Signal(a.u.)
0.000134467150729985;-518.7809017928432
0.000184734171437475;-478.8055650789807
0.00025379220063358;-437.4085346888565
0.000348665764439991;-373.39736134887653
0.000479005323997487;-285.4866788857305
0.000658068912462518;-177.4543802666933
0.000904070731272026;-28.079565844959504
0.00124203388378309;141.19714338180995
0.00170633570483451;347.920131500624
0.00234420459506689;589.0612464124899
0.00322052405512177;847.6571444095655
0.00442443258214074;1103.6529475043035
0.00607839076462616;1371.5086958238994
0.00835063787312047;1612.9973710396123
0.0114723050208969;1845.1468615046097
0.0157609256313391;2041.0343177061407
0.0216527346774801;2213.3350687035695
0.0297470421458688;2320.8536845601575
0.0408671943571368;2390.3284333085976
0.0561443240788206;2425.941222689117
0.0771324084232652;2434.69584271169
0.105966338125668;2444.900986392361
0.145579076879654;2439.4004179356843
0.199999999999988;2434.6757337995386
