tau(s);Signal(a.u.)
2e-05;-533.5157903694112
2.81411197873058e-05;-522.7752379435257
3.95961311441747e-05;-521.2164427951485
5.57139734821045e-05;-523.6511746184214
7.83926800793341e-05;-495.79285024646896
0.000110302890028024;-472.7392615022114
0.000155202342058232;-455.5239461883119
0.000218378384956556;-430.52541883615623
0.000307270614501041;-395.06497716499695
0.000432346958489643;-347.18931097299765
0.000608336377426719;-281.12557194642704
0.000855963343407048;-186.9874376156231
0.00120438834901803;-62.390368944876954
0.00169464184000759;91.9465067597903
0.00238445595081169;273.3583702813686
0.0033550630269673;498.50564815481687
0.00472076152679237;752.1961872335526
0.00664237578063844;1001.4359684812214
0.00934619462576226;1283.0190365544731
0.0131506191259525;1523.389776714041
0.0185036574050332;1764.8680556352638
0.0260356819769153;1950.1875483086378
0.0366336622628286;2117.3034046747375
0.0515456138992982;2233.82676787908
0.0725275647625183;2285.60912549323
0.10205034439318;2300.917991097989
0.143590548295215;2294.350370570199
0.202039940995028;2308.1710391623596
0.284281509068064;2313.613658138528
0.400000000000023;2301.5981023903437
