tau(s);Signal(a.u.)
2e-05;-306.32622803841053
2.74764759176652e-05;-302.50370002725504
3.77478364427018e-05;-290.26286817290134
5.1858875948093e-05;-277.7672368644488
7.12449578052482e-05;-263.4994578769403
9.78780183695488e-05;-230.2884370614397
0.000134467150729985;-200.6294637768677
0.000184734171437475;-161.73838591093056
0.00025379220063358;-103.6631244980833
0.000348665764439991;-33.76884338023311
0.000479005323997487;58.41513352279231
0.000658068912462518;179.92156973478905
0.000904070731272026;345.29936445613293
0.00124203388378309;546.6946701807317
0.00170633570483451;687.8034233042539
0.00234420459506689;923.4947445794712
0.00322052405512177;1068.015850888923
0.00442443258214074;1260.8185435608582
0.00607839076462616;1441.0555213786731
0.00835063787312047;1624.5051378757694
0.0114723050208969;1786.0234356775227
0.0157609256313391;1897.809832352874
0.0216527346774801;1973.6278292050135
0.0297470421458688;2021.5215168428088
0.0408671943571368;2041.79102806437
0.0561443240788206;2058.4796427512806
0.0771324084232652;2042.4710768971927
0.105966338125668;2031.7724425752688
0.145579076879654;2042.404032807424
0.199999999999988;2057.8412587878515
