tau(s);Signal(a.u.)
2e-05;-1074.9749576102474
2.81411197873058e-05;-1049.438401776978
3.95961311441747e-05;-1029.104742807791
5.57139734821045e-05;-1002.5342518976369
7.83926800793341e-05;-1001.4552626707498
0.000110302890028024;-959.612459147355
0.000155202342058232;-870.1444395362477
0.000218378384956556;-759.571941878578
0.000307270614501041;-669.085292244313
0.000432346958489643;-499.2998047661355
0.000608336377426719;-304.6839611846219
0.000855963343407048;-56.42912284008321
0.00120438834901803;232.09069635125644
0.00169464184000759;638.078585454185
0.00238445595081169;1001.852131935932
0.0033550630269673;1349.160148652375
0.00472076152679237;1672.7103373876341
0.00664237578063844;1953.5678592159422
0.00934619462576226;2132.4704189240383
0.0131506191259525;2312.3559954768393
0.0185036574050332;2451.822632929186
0.0260356819769153;2573.691607469809
0.0366336622628286;2632.325993213916
0.0515456138992982;2680.7536645640175
0.0725275647625183;2678.9579428894967
0.10205034439318;2653.8757660815786
0.143590548295215;2682.941369117757
0.202039940995028;2680.8585891070848
0.284281509068064;2673.2269942680464
0.400000000000023;2681.9083327967546
