tau(s);Signal(a.u.)
2e-05;-205.5996927878498
2.74764759176652e-05;-196.6359049471432
3.77478364427018e-05;-191.00313770497152
5.1858875948093e-05;-184.15070106342154
7.12449578052482e-05;-176.57601486117233
9.78780183695488e-05;-158.71960648892002
0.000134467150729985;-143.287027312245
0.000184734171437475;-118.89333383795109
0.00025379220063358;-86.26832295323268
0.000348665764439991;-46.20747085381585
0.000479005323997487;18.841900672364694
0.000658068912462518;75.80839738545394
0.000904070731272026;160.56742388243677
0.00124203388378309;270.6932904841075
0.00170633570483451;394.78808309567273
0.00234420459506689;546.371416988183
0.00322052405512177;713.4456885693552
0.00442443258214074;879.1900161147563
0.00607839076462616;1049.038281943729
0.00835063787312047;1221.8007253859075
0.0114723050208969;1375.9329539160526
0.0157609256313391;1514.0456558232172
0.0216527346774801;1624.962604507634
0.0297470421458688;1706.0572686003668
0.0408671943571368;1744.8502240232594
0.0561443240788206;1769.9489522741944
0.0771324084232652;1772.0167349387623
0.105966338125668;1767.2294595058456
0.145579076879654;1773.1519636912633
0.199999999999988;1763.076131254053
