tau(s);Signal(a.u.)
2e-05;-587.3975608549481
2.81411197873058e-05;-587.3836025391107
3.95961311441747e-05;-586.4234318493678
5.57139734821045e-05;-592.3496070196571
7.83926800793341e-05;-567.9904643774901
0.000110302890028024;-552.2312383444286
0.000155202342058232;-524.4747681659708
0.000218378384956556;-483.7512834296018
0.000307270614501041;-439.33337799150553
0.000432346958489643;-371.7951241310066
0.000608336377426719;-297.07402803413265
0.000855963343407048;-172.10103981777644
0.00120438834901803;-33.84617932752102
0.00169464184000759;142.79681835182345
0.00238445595081169;370.06764972776824
0.0033550630269673;605.3198367324799
0.00472076152679237;854.2897777679364
0.00664237578063844;1111.1670919192327
0.00934619462576226;1374.4571217453072
0.0131506191259525;1601.9996837188792
0.0185036574050332;1780.0269209949279
0.0260356819769153;1962.9890729951483
0.0366336622628286;2095.1855663223128
0.0515456138992982;2156.7085165466956
0.0725275647625183;2178.088610878786
0.10205034439318;2196.622726276752
0.143590548295215;2197.698079192587
0.202039940995028;2184.8538420936998
0.284281509068064;2184.969579989307
0.400000000000023;2179.666110111604
