tau(s);Signal(a.u.)
2e-05;-488.3611355796444
2.81411197873058e-05;-476.0588533448475
3.95961311441747e-05;-473.31502039306554
5.57139734821045e-05;-466.4244353668699
7.83926800793341e-05;-458.4846233589921
0.000110302890028024;-446.52764820542336
0.000155202342058232;-410.15603003326464
0.000218378384956556;-387.2754869342893
0.000307270614501041;-339.341467963562
0.000432346958489643;-285.67870113871396
0.000608336377426719;-225.01983878519246
0.000855963343407048;-120.29273421731413
0.00120438834901803;-9.048896683200267
0.00169464184000759;126.87024389656106
0.00238445595081169;275.6016252444624
0.0033550630269673;419.4907541619484
0.00472076152679237;583.970144887161
0.00664237578063844;703.6915573882286
0.00934619462576226;805.3913130782698
0.0131506191259525;887.553841015773
0.0185036574050332;945.5228228026484
0.0260356819769153;997.1521934395572
0.0366336622628286;1034.8265973692235
0.0515456138992982;1050.994750522871
0.0725275647625183;1055.9398776220703
0.10205034439318;1052.1396603074147
0.143590548295215;1050.7877475345301
0.202039940995028;1066.1573400506227
0.284281509068064;1054.6423226101406
0.400000000000023;1066.6278554500898
