tau(s);Signal(a.u.)
2e-05;-624.1996036764294
2.74764759176652e-05;-594.3972465440996
3.77478364427018e-05;-573.3550659781176
5.1858875948093e-05;-530.2959308415683
7.12449578052482e-05;-473.4339864005404
9.78780183695488e-05;-409.3450399237889
0.000134467150729985;-327.1426219811331
0.000184734171437475;-208.17016248767348
0.00025379220063358;-87.19751292286327
0.000348665764439991;62.87355697843263
0.000479005323997487;238.39552396536388
0.000658068912462518;428.8378349813818
0.000904070731272026;620.9520166081663
0.00124203388378309;792.5400325792833
0.00170633570483451;947.1234004309067
0.00234420459506689;1086.546159941499
0.00322052405512177;1192.0265882463793
0.00442443258214074;1294.1768588398554
0.00607839076462616;1360.386750424678
0.00835063787312047;1420.6827001996817
0.0114723050208969;1452.6626187569686
0.0157609256313391;1483.2989389944598
0.0216527346774801;1510.5628457528135
0.0297470421458688;1508.783458441208
0.0408671943571368;1518.1434407073696
0.0561443240788206;1509.394442030871
0.0771324084232652;1515.593571204063
0.105966338125668;1521.2218845669722
0.145579076879654;1518.1586942954505
0.199999999999988;1513.4141040630095
