tau(s);Signal(a.u.)
2e-05;-328.33559688050593
2.92276455474706e-05;-329.0716268027654
4.27127632124289e-05;-323.93481029983496
6.24196751762957e-05;-327.1028040669232
9.1219007062051e-05;-312.9292848371322
0.000133305840280092;-313.4336228647256
0.000194810792455713;-302.644708648776
0.000284693039535872;-297.79179990218285
0.000416045362469325;-263.8581900452697
0.000608001319296118;-234.34696941370132
0.000888522352639072;-187.09991774011453
0.00129847081919697;-140.5580107518229
0.00189756224286115;-50.318758071074214
0.00277306383193045;36.57773701999623
0.00405250633800868;154.3365846850202
0.00592226094130979;268.8897392746071
0.00865468718161161;380.8305517713392
0.0126478064634191;484.5635124354426
0.018483280213291;566.8404347437111
0.0270111381314323;623.6239318189279
0.0394735985569636;668.1395832163207
0.0576860173553039;696.5520807156472
0.084301323415303;718.2990017435326
0.123196459998258;734.760763971848
0.180037123276611;729.5968839498548
0.263103061225753;727.4631903138
0.384494150798039;737.4833491616995
0.561892937730039;731.1879644941977
0.821140380980028;718.6965453804723
1.19999999999996;737.4215201102397
