tau(s);Signal(a.u.)
2e-05;-595.5353899090184
2.81411197873058e-05;-596.3417627017442
3.95961311441747e-05;-612.0601097368267
5.57139734821045e-05;-590.4093483457559
7.83926800793341e-05;-588.5618892390037
0.000110302890028024;-555.412917674975
0.000155202342058232;-539.5464127460001
0.000218378384956556;-499.74596243594823
0.000307270614501041;-454.1097155477703
0.000432346958489643;-364.76164015731877
0.000608336377426719;-259.8374293374781
0.000855963343407048;-146.00719050628845
0.00120438834901803;22.434817855827088
0.00169464184000759;227.4377934077081
0.00238445595081169;467.17572030552435
0.0033550630269673;731.1827449403942
0.00472076152679237;1015.3876591685469
0.00664237578063844;1296.0701876233063
0.00934619462576226;1570.402013968534
0.0131506191259525;1823.1027101642499
0.0185036574050332;2026.889461535129
0.0260356819769153;2205.881332818554
0.0366336622628286;2327.803176626228
0.0515456138992982;2401.942346345257
0.0725275647625183;2419.1656660524554
0.10205034439318;2447.7221852727967
0.143590548295215;2456.6494640908463
0.202039940995028;2457.3876696376137
0.284281509068064;2453.8314609873123
0.400000000000023;2451.530044177355
